wl,D01.1,D01.2,D01.3,D02.1,D02.2,D02.3,D02.4,D03.1,D03.2,D03.3,D04.1,D04.2,D04.3,D05.1,D05.2,D05.3,D06.1,D06.2,D06.3,D07.1,D07.2,D07.3,D08.1,D08.2,D08.3,D08.4,D09.1,D09.2,D09.3,D09.4,D10.1,D10.2,D10.3,D10.4,D11.1,D11.2,D11.3,D11.4,D11.5,D12.1,D12.2,D12.3,D12.4,D13.1,D13.2,D13.3,D13.4
447,4.174347825,7.83478261,61.45804348,2.54,76.8854348,80.7982609,91.05391305,20.18739131,6.39478261,7.68695652,49.89956522,33.7326087,27.67934783,7.01456522,54.01239131,80.23956525,30.02413044,42.25347827,37.72804348,47.88086957,30.06456522,38.01826087,3.349347825,78.0280435,50.96869566,58.6097826,56.2482609,13.73326087,69.01869565,33.34108696,8.197608695,6.07695652,41.35869566,42.60586957,7.33543478,48.22434783,56.31652174,98.8695652,4.20652174,47.74652174,50.63391305,29.755,43.32891305,10.84913044,3.83630435,13.65521739,7.05608696
448,4.20565217,7.79,61.43086957,2.55869565,76.7482609,80.5378261,90.8747826,20.0226087,6.39608696,7.68521739,49.82782609,33.73956522,27.68521739,6.99608696,53.96086957,79.8182609,29.97,42.1526087,37.59347826,47.75782609,29.98130435,37.82478261,3.33478261,77.9434783,50.90652174,58.49,56.0804348,13.71130435,68.8473913,33.20347826,8.16652174,6.06826087,41.15608696,42.39608696,7.29869565,47.96565217,56.26565217,98.5295652,4.17652174,47.6173913,50.6226087,29.65913043,43.05956522,10.76478261,3.81608696,13.65173913,6.98434783
449,4.245,7.73673913,61.32586957,2.577608695,76.48173915,80.1197826,90.565,19.78956522,6.391956525,7.67304348,49.66869566,33.69956522,27.66173913,6.965,53.82869566,79.2397826,29.90869565,42.02673914,37.39804348,47.52543479,29.86782609,37.57195652,3.32847826,77.756087,50.7776087,58.24326085,55.77891305,13.69456522,68.58913044,33.01065218,8.14,6.057391305,40.87282609,42.11543479,7.257608695,47.62152174,56.15456522,98.0073913,4.15456522,47.39869565,50.53695653,29.51543478,42.69043479,10.65934783,3.797391305,13.65913044,6.91934783
450,4.28434783,7.68347826,61.22086957,2.59652174,76.2152174,79.7017391,90.2552174,19.55652174,6.38782609,7.66086957,49.50956522,33.65956522,27.63826087,6.93391304,53.69652174,78.6613043,29.8473913,41.90086957,37.2026087,47.29304348,29.75434783,37.31913043,3.32217391,77.5686957,50.64869565,57.9965217,55.4773913,13.67782609,68.33086957,32.81782609,8.11347826,6.04652174,40.58956522,41.83478261,7.21652174,47.2773913,56.04347826,97.4852174,4.1326087,47.18,50.45130435,29.37173913,42.32130435,10.55391304,3.77869565,13.66652174,6.85434783
451,4.302855735,7.654466405,61.23634388,2.625988145,76.0857905,79.4863241,90.23147235,19.39894269,6.43868577,7.659752965,49.47955534,33.60500989,27.62549407,6.903092885,53.67712451,78.43156125,29.86619565,41.91407115,37.09994072,47.11129447,29.71262846,37.1688834,3.32495059,77.53616605,50.57025692,57.8584881,55.259832,13.70254941,68.29020751,32.7159585,8.141284585,6.069397235,40.42796443,41.66875494,7.215988145,47.11324111,56.04196641,97.27738145,4.124258895,47.10545455,50.43656127,29.32200593,42.12065218,10.47741107,3.76571146,13.69326087,6.802855735
452,4.32136364,7.62545455,61.25181818,2.65545455,75.9563636,79.2709091,90.2077273,19.24136364,6.48954545,7.65863636,49.44954545,33.55045455,27.61272727,6.87227273,53.65772727,78.2018182,29.885,41.92727273,36.99727273,46.92954545,29.67090909,37.01863636,3.32772727,77.5036364,50.49181818,57.7204545,55.0422727,13.72727273,68.24954545,32.61409091,8.16909091,6.09227273,40.26636364,41.50272727,7.21545455,46.94909091,56.04045455,97.0695455,4.11590909,47.03090909,50.42181818,29.27227273,41.92,10.40090909,3.75272727,13.72,6.75136364
453,4.341116605,7.562727275,61.07503953,2.67164032,75.56883395,78.78567195,89.855168,19.01916008,6.47520751,7.642144265,49.25629447,33.44979249,27.56310277,6.861353755,53.49212451,77.6313439,29.8175,41.80581028,36.78363637,46.61868577,29.55110672,36.7512747,3.342559285,77.2563834,50.32156127,57.39327075,54.61135374,13.69667985,67.96955534,32.37791502,8.14693676,6.081136365,39.99905139,41.18049407,7.16490119,46.60302372,55.90327076,96.53738145,4.098171935,46.79045455,50.26808301,29.12483202,41.56043479,10.26480237,3.726146245,13.70695652,6.692855735
454,4.36086957,7.5,60.89826087,2.68782609,75.1813043,78.3004348,89.5026087,18.79695652,6.46086957,7.62565217,49.06304348,33.34913043,27.51347826,6.85043478,53.32652174,77.0608696,29.75,41.68434783,36.57,46.30782609,29.43130435,36.48391304,3.3573913,77.0091304,50.15130435,57.066087,54.18043478,13.66608696,67.68956522,32.14173913,8.12478261,6.07,39.73173913,40.85826087,7.11434783,46.25695652,55.76608696,96.0052174,4.08043478,46.55,50.11434783,28.9773913,41.20086957,10.12869565,3.69956522,13.69391304,6.63434783
455,4.37782609,7.400652175,60.42804348,2.68347826,74.41826085,77.36130435,88.60891305,18.44913044,6.341739135,7.580869565,48.59565218,33.20869565,27.40152174,6.834130435,52.9076087,75.87913045,29.54086957,41.31239131,36.17978261,45.81804348,29.18478261,36.01869565,3.366521735,76.41347825,49.83130435,56.42130435,53.46152174,13.55891305,66.97608696,31.68043478,8.014130435,5.995869565,39.24239131,40.30304348,6.9876087,45.58130435,55.38565218,94.90630435,4.054130435,46.00282609,49.74956522,28.66782609,40.55456522,9.90847826,3.65673913,13.61913044,6.578695655
456,4.39478261,7.30130435,59.95782609,2.67913043,73.6552174,76.4221739,87.7152174,18.10130435,6.2226087,7.53608696,48.12826087,33.06826087,27.28956522,6.81782609,52.48869565,74.6973913,29.33173913,40.94043478,35.78956522,45.32826087,28.93826087,35.55347826,3.37565217,75.8178261,49.51130435,55.7765217,52.7426087,13.45173913,66.2626087,31.21913043,7.90347826,5.92173913,38.75304348,39.74782609,6.86086957,44.90565217,55.00521739,93.8073913,4.02782609,45.45565217,49.38478261,28.35826087,39.90826087,9.68826087,3.61391304,13.54434783,6.52304348
457,4.407173915,7.214130435,59.56391305,2.665869565,73.01869565,75.6317391,86.97086955,17.80978261,6.115,7.49826087,47.71608696,32.94934783,27.17413044,6.78782609,52.11869565,73.71630435,29.15130435,40.61391304,35.45826087,44.91369565,28.73891305,35.18021739,3.377826085,75.33000001,49.23173913,55.22978259,52.16304348,13.37608696,65.65108696,30.82652174,7.81326087,5.84847826,38.33826087,39.28695653,6.751739135,44.34826087,54.69282609,92.89673915,4.00347826,45.00282609,49.06978261,28.10173913,39.38130435,9.494347825,3.584565215,13.48152174,6.47021739
458,4.41956522,7.12695652,59.17,2.6526087,72.3821739,74.8413043,86.2265217,17.51826087,6.0073913,7.46043478,47.30391304,32.83043478,27.05869565,6.75782609,51.74869565,72.73521739,28.97086957,40.2873913,35.12695652,44.49913043,28.53956522,34.80695652,3.38,74.84217391,48.95217391,54.68304348,51.58347826,13.30043478,65.03956522,30.43391304,7.72304348,5.77521739,37.92347826,38.82608696,6.6426087,43.79086957,54.38043478,91.986087,3.97913043,44.55,48.75478261,27.84521739,38.85434783,9.30043478,3.55521739,13.41869565,6.4173913
459,4.465869565,7.041086955,58.8826087,2.65152174,71.81630435,74.1165217,85.6847826,17.2276087,5.957608695,7.434130435,46.98,32.71608696,26.95934783,6.720217395,51.455,71.92152174,28.82804348,40.02956522,34.82108696,44.05391304,28.37326087,34.45065218,3.379565215,74.45413044,48.68086957,54.17565218,51.01456522,13.2576087,64.54847826,30.05521739,7.654130435,5.72304348,37.535,38.36913044,6.545,43.29391305,54.15043478,91.20173915,3.94521739,44.21,48.49108696,27.63152174,38.37,9.099130435,3.522608695,13.36239131,6.314347825
460,4.51217391,6.95521739,58.59521739,2.65043478,71.2504348,73.3917391,85.1430435,16.93695652,5.90782609,7.40782609,46.65608696,32.60173913,26.86,6.6826087,51.16130435,71.10782609,28.68521739,39.77173913,34.51521739,43.60869565,28.20695652,34.09434783,3.37913043,74.06608696,48.40956522,53.66826087,50.44565217,13.21478261,64.0573913,29.67652174,7.58521739,5.67086957,37.14652174,37.91217391,6.4473913,42.79695652,53.92043478,90.4173913,3.91130435,43.87,48.2273913,27.41782609,37.88565217,8.89782609,3.49,13.30608696,6.21130435
461,4.56065217,6.89804348,58.41478261,2.651086955,70.8376087,72.86782605,84.81695655,16.71043478,5.885434785,7.38956522,46.4376087,32.53195652,26.79826087,6.653478265,50.97891305,70.55130435,28.58913044,39.61478261,34.30456522,43.24934783,28.07217391,33.82978261,3.374347825,73.80130435,48.20326087,53.29586957,50.01217391,13.18934783,63.74108696,29.40934783,7.53847826,5.638478265,36.86934783,37.57152174,6.37869565,42.44673913,53.76673913,89.86065215,3.880652175,43.64695652,48.04652174,27.26282609,37.53891304,8.74630435,3.46195652,13.26152174,6.108695655
462,4.60913043,6.84086957,58.23434783,2.65173913,70.4247826,72.343913,84.4908696,16.48391304,5.86304348,7.37130435,46.21913043,32.46217391,26.73652174,6.62434783,50.79652174,69.99478261,28.49304348,39.45782609,34.09391304,42.89,27.9373913,33.56521739,3.36956522,73.53652174,47.99695652,52.92347826,49.57869565,13.16391304,63.42478261,29.14217391,7.49173913,5.60608696,36.59217391,37.23086957,6.31,42.09652174,53.61304348,89.303913,3.85,43.42391304,47.86565217,27.10782609,37.19217391,8.59478261,3.43391304,13.21695652,6.00608696
463,4.66391304,6.79456522,58.17347827,2.662826085,70.0645652,71.8795652,84.35934785,16.25891304,5.894130435,7.357608695,46.08195652,32.39652174,26.67521739,6.5676087,50.69913044,69.5776087,28.45369566,39.37934783,33.92326087,42.46978261,27.80152174,33.3026087,3.33608696,73.35043479,47.74543478,52.52826087,49.12347826,13.15695652,63.225,28.89217391,7.470652175,5.592173915,36.32021739,36.92065218,6.26978261,41.79869566,53.49239131,88.84869565,3.805869565,43.25695652,47.71608696,26.98217392,36.86239131,8.419347825,3.39869565,13.17130435,5.883913045
464,4.71869565,6.74826087,58.1126087,2.67391304,69.7043478,71.4152174,84.2278261,16.03391304,5.92521739,7.34391304,45.94478261,32.33086957,26.61391304,6.51086957,50.60173913,69.16043478,28.41434783,39.30086957,33.7526087,42.04956522,27.66565217,33.04,3.3026087,73.16434783,47.49391304,52.13304348,48.66826087,13.15,63.02521739,28.64217391,7.44956522,5.57826087,36.04826087,36.61043478,6.22956522,41.50086957,53.37173913,88.3934783,3.76173913,43.09,47.56652174,26.85652174,36.5326087,8.24391304,3.36347826,13.12565217,5.76173913
465,4.809565215,6.750434785,58.24,2.714347825,69.5445652,71.1852174,84.4223913,15.9026087,6.05543478,7.37,46.00782609,32.3026087,26.60934783,6.47130435,50.67043478,69.09543478,28.4826087,39.39326087,33.69695653,41.70434783,27.59369565,32.885,3.280652175,73.16673913,47.285,51.85869566,48.31521739,13.20543479,63.0826087,28.49956522,7.495652175,5.611086955,35.89869565,36.4226087,6.245434785,41.38804348,53.39043478,88.2154348,3.73326087,43.10913044,47.54652174,26.83891305,36.3552174,8.099565215,3.33304348,13.13304348,5.64847826
466,4.90043478,6.7526087,58.3673913,2.75478261,69.3847826,70.9552174,84.6169565,15.77130435,6.18565217,7.39608696,46.07086957,32.27434783,26.60478261,6.43173913,50.73913043,69.03043478,28.55086957,39.48565217,33.64130435,41.35913043,27.52173913,32.73,3.25869565,73.16913043,47.07608696,51.58434783,47.96217391,13.26086957,63.14,28.35695652,7.54173913,5.64391304,35.74913043,36.23478261,6.26130435,41.27521739,53.40913043,88.0373913,3.70478261,43.12826087,47.52652174,26.82130435,36.17782609,7.95521739,3.3026087,13.14043478,5.53521739
467,4.995652175,6.78934783,58.47347826,2.79826087,69.2119565,70.73391305,84.7576087,15.66891305,6.31326087,7.437391305,46.1452174,32.26434783,26.63608696,6.429347825,50.80586957,68.98130435,28.62804348,39.58826087,33.60652174,41.07152174,27.46326087,32.60913044,3.26695652,73.15826087,46.90717392,51.34673913,47.64847826,13.33086957,63.19565218,28.24673913,7.60869565,5.689782605,35.64108696,36.08478261,6.29478261,41.19934783,53.43217391,87.86565215,3.70282609,43.16739131,47.52,26.83586957,36.03652174,7.856304345,3.29304348,13.16065218,5.461086955
468,5.09086957,6.82608696,58.57956522,2.84173913,69.0391304,70.5126087,84.8982609,15.56652174,6.44086957,7.47869565,46.21956522,32.25434783,26.6673913,6.42695652,50.8726087,68.93217391,28.70521739,39.69086957,33.57173913,40.78391304,27.40478261,32.48826087,3.27521739,73.1473913,46.73826087,51.10913043,47.33478261,13.40086957,63.25130435,28.13652174,7.67565217,5.73565217,35.53304348,35.93478261,6.32826087,41.12347826,53.45521739,87.693913,3.70086957,43.20652174,47.51347826,26.85043478,35.89521739,7.7573913,3.28347826,13.18086957,5.38695652
469,5.196739135,6.889130435,58.58717392,2.891086955,68.5847826,69.995,84.7978261,15.3826087,6.570217395,7.537608695,46.18413044,32.23239131,26.71695652,6.43347826,50.835,68.59413044,28.76847826,39.7552174,33.46173913,40.31739131,27.27065218,32.26586957,3.305652175,72.97043478,46.43326087,50.65347826,46.80608696,13.48,63.13782609,27.92586957,7.76173913,5.793043475,35.32065218,35.65413044,6.380652175,40.91608696,53.38586957,87.21065215,3.7076087,43.14,47.42521739,26.84630435,35.58978261,7.62,3.287826085,13.18608696,5.32869565
470,5.3026087,6.95217391,58.59478261,2.94043478,68.1304348,69.4773913,84.6973913,15.19869565,6.69956522,7.59652174,46.14869565,32.21043478,26.76652174,6.44,50.7973913,68.25608696,28.83173913,39.81956522,33.35173913,39.85086957,27.13652174,32.04347826,3.33608696,72.79347826,46.12826087,50.19782609,46.2773913,13.55913043,63.02434783,27.71521739,7.84782609,5.85043478,35.10826087,35.37347826,6.43304348,40.70869565,53.31652174,86.7273913,3.71434783,43.07347826,47.33695652,26.84217391,35.28434783,7.4826087,3.29217391,13.19130435,5.27043478
471,5.416739135,7.04043478,58.58369566,2.99891304,67.7076087,68.99086955,84.5528261,15.06173913,6.832173915,7.665434785,46.10826087,32.20782609,26.83891305,6.46326087,50.75108696,67.93152174,28.91978261,39.88782609,33.26065218,39.44804348,27.03608696,31.85934783,3.377608695,72.61869565,45.85173913,49.78239131,45.82021739,13.65913043,62.90065218,27.53586957,7.953695655,5.925,34.93108696,35.13739131,6.516956525,40.53,53.2676087,86.2702174,3.738478265,43.01,47.25608696,26.86673913,35.01108696,7.38152174,3.32021739,13.21347826,5.260652175
472,5.53086957,7.12869565,58.5726087,3.0573913,67.2847826,68.5043478,84.4082609,14.92478261,6.96478261,7.73434783,46.06782609,32.20521739,26.91130435,6.48652174,50.70478261,67.60695652,29.00782609,39.95608696,33.16956522,39.04521739,26.93565217,31.67521739,3.41913043,72.44391304,45.57521739,49.36695652,45.36304348,13.75913043,62.77695652,27.35652174,8.05956522,5.99956522,34.75391304,34.90130435,6.60086957,40.35130435,53.21869565,85.8130435,3.7626087,42.94652174,47.17521739,26.89130435,34.73782609,7.28043478,3.34826087,13.23565217,5.25086957
473,5.72086957,7.32195652,58.55913044,3.171304345,66.72652175,67.8395652,84.2134783,14.77434783,7.20347826,7.87978261,46.04673913,32.25478261,27.08673913,6.563695655,50.6676087,67.20282609,29.18565218,40.1126087,33.09673913,38.53043478,26.82608696,31.46934783,3.511304345,72.22782609,45.22782609,48.83195652,44.77739131,13.96891304,62.63,27.13913044,8.26804348,6.155652175,34.55804348,34.60782609,6.75630435,40.1526087,53.22065218,85.1780435,3.82978261,42.88695652,47.10413044,26.97608696,34.41434783,7.18717391,3.42173913,13.28847826,5.266739135
474,5.91086957,7.51521739,58.54565217,3.28521739,66.1682609,67.1747826,84.0186957,14.62391304,7.44217391,8.02521739,46.02565217,32.30434783,27.26217391,6.64086957,50.63043478,66.79869565,29.36347826,40.26913043,33.02391304,38.01565217,26.71652174,31.26347826,3.60347826,72.01173913,44.88043478,48.29695652,44.19173913,14.17869565,62.48304348,26.92173913,8.47652174,6.31173913,34.36217391,34.31434783,6.91173913,39.95391304,53.2226087,84.5430435,3.89695652,42.8273913,47.03304348,27.06086957,34.09086957,7.09391304,3.49521739,13.34130435,5.2826087
475,6.13126812,7.795733695,58.48553442,3.43302536,65.4949638,66.4180163,83.7158062,14.48612319,7.707961955,8.23531703,45.98490942,32.42529892,27.50400362,6.787309785,50.58375906,66.29288949,29.5771558,40.44289855,32.96216486,37.50136775,26.61451087,31.08923913,3.74298913,71.7485779,44.54209239,47.73222826,43.5860779,14.46726449,62.27756341,26.7073279,8.749302535,6.541494565,34.18317029,34.02634058,7.114619565,39.74862319,53.23734602,83.7961051,4.019519925,42.73369565,46.94610508,27.18085145,33.76355979,7.038414855,3.62240036,13.39711051,5.37192935
476,6.35166667,8.07625,58.42541667,3.58083333,64.8216667,65.66125,83.4129167,14.34833333,7.97375,8.44541667,45.94416667,32.54625,27.74583333,6.93375,50.53708333,65.78708333,29.79083333,40.61666667,32.90041667,36.98708333,26.5125,30.915,3.8825,71.48541667,44.20375,47.1675,42.98041667,14.75583333,62.07208333,26.49291667,9.02208333,6.77125,34.00416667,33.73833333,7.3175,39.54333333,53.25208333,83.0491667,4.14208333,42.64,46.85916667,27.30083333,33.43625,6.98291667,3.74958333,13.45291667,5.46125
477,6.62996377,8.508994565,58.27205616,3.830634055,63.8771377,64.675625,82.8299366,14.25873188,8.29035326,8.78488225,45.85273551,32.78769022,28.13139493,7.22209239,50.45397645,64.99788949,30.08128623,40.81202899,32.84042573,36.45223732,26.42690218,30.7601087,4.165380435,71.11770834,43.87078805,46.48375,42.26955616,15.16139493,61.73560688,26.24950182,9.41038949,7.124755435,33.83382247,33.42612319,7.62896739,39.27862319,53.27212862,82.04719205,4.401259055,42.4726087,46.76067029,27.48759058,33.04160326,7.01037138,3.99740036,13.59080616,5.734538045
478,6.90826087,8.94173913,58.11869565,4.08043478,62.9326087,63.69,82.2469565,14.16913043,8.60695652,9.12434783,45.76130435,33.02913043,28.51695652,7.51043478,50.37086957,64.20869565,30.37173913,41.0073913,32.78043478,35.9173913,26.34130435,30.60521739,4.44826087,70.75,43.53782609,45.8,41.55869565,15.56695652,61.39913043,26.00608696,9.79869565,7.47826087,33.66347826,33.11391304,7.94043478,39.01391304,53.29217391,81.0452174,4.66043478,42.30521739,46.66217391,27.67434783,32.64695652,7.03782609,4.24521739,13.72869565,6.00782609
479,7.31673913,9.635869565,57.88434783,4.48695652,61.7021739,62.43586955,81.35652175,14.16086957,9.064347825,9.68782609,45.67021739,33.45130435,29.11913044,8.01369565,50.30826087,63.12108696,30.81130435,41.27869565,32.75195652,35.37652174,26.28891305,30.49478261,4.945652175,70.27804348,43.21695653,44.97413044,40.71239131,16.18891305,60.94673913,25.74413044,10.39086957,8.02847826,33.52369565,32.78543478,8.44195652,38.68869565,53.34717391,79.73913044,5.139130435,42.07739131,46.57173913,27.97608696,32.20891305,7.17782609,4.693913045,13.99130435,6.52782609
480,7.72521739,10.33,57.65,4.89347826,60.4717391,61.1817391,80.466087,14.1526087,9.52173913,10.25130435,45.57913043,33.87347826,29.72130435,8.51695652,50.24565217,62.03347826,31.25086957,41.55,32.72347826,34.83565217,26.23652174,30.38434783,5.44304348,69.80608696,42.89608696,44.14826087,39.86608696,16.81086957,60.49434783,25.48217391,10.98304348,8.57869565,33.38391304,32.45695652,8.94347826,38.36347826,53.40217391,78.43304348,5.61782609,41.84956522,46.48130435,28.27782609,31.77086957,7.31782609,5.1426087,14.25391304,7.04782609
481,8.145,11.02347826,57.52239131,5.299130435,59.5126087,60.21282607,79.8030435,14.20369566,10.01021739,10.83,45.58369565,34.29239131,30.29695653,9.015652175,50.27782609,61.22478261,31.70369566,41.86326087,32.76956522,34.44130435,26.22978261,30.35608696,5.932173915,69.47891305,42.6602174,43.51782609,39.2276087,17.43782609,60.2052174,25.32739131,11.58456522,9.13652174,33.34239131,32.24434783,9.452391305,38.18347826,53.50304348,77.42304348,6.10804348,41.73434783,46.46586957,28.61195653,31.49413044,7.490434785,5.60652174,14.51304348,7.56
